cycle,state,modeldate,candidate_name,startdate,enddate,pollster,samplesize,population,weight,influence,pct,house_adjusted_pct,trend_and_house_adjusted_pct,tracking,poll_id,question_id
2020,National,10/28/2020,Joseph R. Biden Jr.,10/6/2020,10/8/2020,SurveyMonkey,33925,lv,0.1011858,0.0137867,53.35,52.25867,52.23026,T,70919,132698
2020,National,10/28/2020,Joseph R. Biden Jr.,10/5/2020,10/7/2020,SurveyMonkey,30687,lv,0.0969839,0.0100731,53.28,52.18856,52.2179,T,70918,132697
2020,National,10/28/2020,Joseph R. Biden Jr.,10/4/2020,10/6/2020,SurveyMonkey,20168,lv,0.0650622,0.0061141,53.26,52.16853,52.21924,T,70917,132696
2020,National,10/28/2020,Joseph R. Biden Jr.,10/3/2020,10/5/2020,SurveyMonkey,12691,lv,0.0422186,0.0035357,52.72,51.6278,51.70016,T,70916,132695
2020,National,10/28/2020,Joseph R. Biden Jr.,10/2/2020,10/4/2020,SurveyMonkey,12510,lv,0.0432593,0.003177,52.33,51.23737,51.33306,T,70915,132694
2020,National,10/28/2020,Joseph R. Biden Jr.,10/1/2020,10/3/2020,SurveyMonkey,17645,lv,0.0633809,0.0040342,52.04,50.9471,51.06655,T,70914,132693
2020,National,10/28/2020,Joseph R. Biden Jr.,9/30/2020,10/2/2020,SurveyMonkey,21170,lv,0.0791734,0.0042921,51.96,50.86703,51.01513,T,70913,132692
2020,National,10/28/2020,Joseph R. Biden Jr.,9/29/2020,10/1/2020,SurveyMonkey,24022,lv,0.094912,0.0021513,52.02,50.92709,51.21101,T,70912,132691
2020,National,10/28/2020,Joseph R. Biden Jr.,9/28/2020,9/30/2020,SurveyMonkey,24292,lv,0.0949663,0.0014543,51.78,50.6869,51.00744,T,70911,132690
2020,National,10/28/2020,Joseph R. Biden Jr.,9/27/2020,9/29/2020,SurveyMonkey,20951,lv,0.0759415,0,51.85,50.75695,51.24218,T,70910,132689
2020,National,10/28/2020,Joseph R. Biden Jr.,9/26/2020,9/28/2020,SurveyMonkey,15482,lv,0.0543808,0,51.89,50.79698,51.32802,T,70909,132688
2020,National,10/28/2020,Joseph R. Biden Jr.,9/25/2020,9/27/2020,SurveyMonkey,15443,lv,0.0525434,0,51.74,50.64688,51.22462,T,70908,132687
2020,National,10/28/2020,Joseph R. Biden Jr.,9/24/2020,9/26/2020,SurveyMonkey,21047,lv,0.069339,0,51.71,50.61686,51.24078,T,70907,132686
2020,National,10/28/2020,Joseph R. Biden Jr.,9/23/2020,9/25/2020,SurveyMonkey,23974,lv,0.07729,0,52.1,51.00715,51.6724,T,70906,132685
2020,National,10/28/2020,Joseph R. Biden Jr.,9/22/2020,9/24/2020,SurveyMonkey,22170,lv,0.070854,0,52.37,51.2774,51.98185,T,70905,132684
2020,National,10/28/2020,Joseph R. Biden Jr.,9/21/2020,9/23/2020,SurveyMonkey,19097,lv,0.0612956,0,52.45,51.35749,52.10245,T,70904,132683
2020,National,10/28/2020,Joseph R. Biden Jr.,9/20/2020,9/22/2020,SurveyMonkey,13675,lv,0.0440898,0,52.68,51.58775,52.37255,T,70903,132682
2020,National,10/28/2020,Joseph R. Biden Jr.,9/19/2020,9/21/2020,SurveyMonkey,9248,lv,0.0297472,0,51.45,50.35671,51.18135,T,70902,132681
2020,National,10/28/2020,Joseph R. Biden Jr.,9/18/2020,9/20/2020,SurveyMonkey,8738,lv,0.0280072,0,51.59,50.49678,51.35756,T,70901,132680
2020,National,10/28/2020,Joseph R. Biden Jr.,9/17/2020,9/19/2020,SurveyMonkey,12696,lv,0.0405956,0,51.32,50.22665,51.1221,T,70900,132679
2020,National,10/28/2020,Joseph R. Biden Jr.,9/16/2020,9/18/2020,SurveyMonkey,16194,lv,0.0519716,0,52.46,51.3675,52.29646,T,70899,132678
2020,National,10/28/2020,Joseph R. Biden Jr.,9/15/2020,9/17/2020,SurveyMonkey,18003,lv,0.0580971,0,53.08,51.98827,52.94932,T,70898,132677
2020,National,10/28/2020,Joseph R. Biden Jr.,9/14/2020,9/16/2020,SurveyMonkey,18332,lv,0.0597532,0,53.26,52.16853,53.1628,T,70897,132676
2020,National,10/28/2020,Joseph R. Biden Jr.,9/13/2020,9/15/2020,SurveyMonkey,14750,lv,0.0487579,0,53.94,52.84969,53.87178,T,70896,132675
2020,National,10/28/2020,Joseph R. Biden Jr.,9/12/2020,9/14/2020,SurveyMonkey,10702,lv,0.0358414,0,53.46,52.36884,53.41066,T,70895,132674
2020,National,10/28/2020,Joseph R. Biden Jr.,9/11/2020,9/13/2020,SurveyMonkey,10673,lv,0.0360014,0,53.68,52.58921,53.64828,T,70894,132673
2020,National,10/28/2020,Joseph R. Biden Jr.,9/10/2020,9/12/2020,SurveyMonkey,17462,lv,0.0588894,0,53.6,52.50908,53.58443,T,70893,132672
2020,National,10/28/2020,Joseph R. Biden Jr.,9/9/2020,9/11/2020,SurveyMonkey,20221,lv,0.0683015,0,53.65,52.55917,53.65139,T,70892,132671
2020,National,10/28/2020,Joseph R. Biden Jr.,9/8/2020,9/10/2020,SurveyMonkey,20237,lv,0.0690759,0,52.35,51.25739,52.36899,T,70891,132670
2020,National,10/28/2020,Joseph R. Biden Jr.,9/7/2020,9/9/2020,SurveyMonkey,13466,lv,0.0469029,0,52.16,51.0672,52.19547,T,70890,132669
2020,National,10/28/2020,Joseph R. Biden Jr.,9/6/2020,9/8/2020,SurveyMonkey,9761,lv,0.0350086,0,52.05,50.95711,52.09864,T,70889,132668
2020,National,10/28/2020,Joseph R. Biden Jr.,9/5/2020,9/7/2020,SurveyMonkey,6699,lv,0.0246815,0,52.82,51.72792,52.88007,T,70888,132667
2020,National,10/28/2020,Joseph R. Biden Jr.,9/4/2020,9/6/2020,SurveyMonkey,10478,lv,0.0396362,0,52.16,51.0672,52.23138,T,70887,132666
2020,National,10/28/2020,Joseph R. Biden Jr.,9/3/2020,9/5/2020,SurveyMonkey,13796,lv,0.0533001,0,51.79,50.69691,51.87157,T,70886,132665
2020,National,10/28/2020,Joseph R. Biden Jr.,9/2/2020,9/4/2020,SurveyMonkey,16337,lv,0.0647251,0,51.19,50.0966,51.28013,T,70885,132664
2020,National,10/28/2020,Joseph R. Biden Jr.,9/1/2020,9/3/2020,SurveyMonkey,16839,lv,0.0690422,0,51.39,50.29668,51.48686,T,70884,132663
2020,National,10/28/2020,Joseph R. Biden Jr.,8/31/2020,9/2/2020,SurveyMonkey,16423,lv,0.0699902,0,51.32,50.22665,51.4255,T,70883,132662
2020,National,10/28/2020,Joseph R. Biden Jr.,8/30/2020,9/1/2020,SurveyMonkey,12929,lv,0.0580663,0,51.73,50.63687,51.84476,T,70882,132661
2020,National,10/28/2020,Joseph R. Biden Jr.,8/29/2020,8/31/2020,SurveyMonkey,9259,lv,0.0441627,0,51.66,50.56683,51.78476,T,70881,132660
2020,National,10/28/2020,Joseph R. Biden Jr.,8/28/2020,8/30/2020,SurveyMonkey,8979,lv,0.0451832,0,51.74,50.64688,51.87274,T,70880,132659
2020,National,10/28/2020,Joseph R. Biden Jr.,8/27/2020,8/29/2020,SurveyMonkey,12255,lv,0.0677369,0,51.55,50.45676,51.69128,T,70879,132658
2020,National,10/28/2020,Joseph R. Biden Jr.,8/26/2020,8/28/2020,SurveyMonkey,15759,lv,0.0948592,0,51.47,50.37672,51.62056,T,70878,132657
2020,National,10/28/2020,Joseph R. Biden Jr.,8/25/2020,8/27/2020,SurveyMonkey,15915,lv,0.1041321,0,51.58,50.48678,51.73288,T,70877,132656
2020,National,10/28/2020,Joseph R. Biden Jr.,8/24/2020,8/26/2020,SurveyMonkey,18704,lv,0.1210687,0,51.28,50.18663,51.41381,T,70876,132655
2020,National,10/28/2020,Joseph R. Biden Jr.,8/23/2020,8/25/2020,SurveyMonkey,15902,lv,0.1005138,0,50.69,49.59649,50.81922,T,70875,132654
2020,National,10/28/2020,Joseph R. Biden Jr.,8/22/2020,8/24/2020,SurveyMonkey,15332,lv,0.0962937,0,50.55,49.45648,50.6632,T,70874,132653
2020,National,10/28/2020,Joseph R. Biden Jr.,8/21/2020,8/23/2020,SurveyMonkey,11023,lv,0.0692504,0,51.17,50.07659,51.27049,T,70873,132652
2020,National,10/28/2020,Joseph R. Biden Jr.,8/20/2020,8/22/2020,SurveyMonkey,14650,lv,0.0915985,0,52.24,51.14728,52.31775,T,70872,132651
2020,National,10/28/2020,Joseph R. Biden Jr.,8/19/2020,8/21/2020,SurveyMonkey,17663,lv,0.1109346,0,52.67,51.57773,52.72992,T,70871,132650
2020,National,10/28/2020,Joseph R. Biden Jr.,8/18/2020,8/20/2020,SurveyMonkey,20401,lv,0.1245767,0,52.84,51.74794,52.8797,T,70870,132649
2020,National,10/28/2020,Joseph R. Biden Jr.,8/17/2020,8/19/2020,SurveyMonkey,19511,lv,0.1134789,0,52.7,51.60777,52.70065,T,70869,132648
2020,National,10/28/2020,Joseph R. Biden Jr.,8/16/2020,8/18/2020,SurveyMonkey,14944,lv,0.082009,0,51.86,50.76696,51.82848,T,70868,132647
2020,National,10/28/2020,Joseph R. Biden Jr.,8/15/2020,8/17/2020,SurveyMonkey,11512,lv,0.0604709,0,51.94,50.84702,51.87195,T,70867,132646
2020,National,10/28/2020,Joseph R. Biden Jr.,8/14/2020,8/16/2020,SurveyMonkey,11608,lv,0.0595198,0,51.82,50.72693,51.73626,T,70866,132645
2020,National,10/28/2020,Joseph R. Biden Jr.,8/13/2020,8/15/2020,SurveyMonkey,15517,lv,0.0774323,0,51.93,50.83701,51.83411,T,70865,132644
2020,National,10/28/2020,Joseph R. Biden Jr.,8/12/2020,8/14/2020,SurveyMonkey,18730,lv,0.0917241,0,50.82,49.7265,50.71719,T,70864,132643
2020,National,10/28/2020,Joseph R. Biden Jr.,8/11/2020,8/13/2020,SurveyMonkey,18559,lv,0.0836112,0,50.61,49.51648,50.51532,T,70863,132642
2020,National,10/28/2020,Joseph R. Biden Jr.,8/10/2020,8/12/2020,SurveyMonkey,18313,lv,0.0800352,0,50.98,49.88653,50.8879,T,70862,132641
2020,National,10/28/2020,Joseph R. Biden Jr.,8/9/2020,8/11/2020,SurveyMonkey,14370,lv,0.0563265,0,51.52,50.42674,51.4504,T,70861,132640
2020,National,10/28/2020,Joseph R. Biden Jr.,8/8/2020,8/10/2020,SurveyMonkey,11367,lv,0.0426554,0,51.45,50.35671,51.39161,T,70860,132639
2020,National,10/28/2020,Joseph R. Biden Jr.,8/7/2020,8/9/2020,SurveyMonkey,11623,lv,0.0416072,0,51.41,50.31669,51.36235,T,70859,132638
2020,National,10/28/2020,Joseph R. Biden Jr.,8/6/2020,8/8/2020,SurveyMonkey,16479,lv,0.0562132,0,51.66,50.56683,51.62589,T,70858,132637
2020,National,10/28/2020,Joseph R. Biden Jr.,8/5/2020,8/7/2020,SurveyMonkey,20812,lv,0.067909,0,51.96,50.86703,51.9378,T,70857,132636
2020,National,10/28/2020,Joseph R. Biden Jr.,8/4/2020,8/6/2020,SurveyMonkey,21159,lv,0.0664174,0,51.78,50.6869,51.76908,T,70856,132635
2020,National,10/28/2020,Joseph R. Biden Jr.,8/3/2020,8/5/2020,SurveyMonkey,20765,lv,0.063495,0,51.48,50.38672,51.47836,T,70855,132634
2020,National,10/28/2020,Joseph R. Biden Jr.,8/2/2020,8/4/2020,SurveyMonkey,15849,lv,0.0476745,0,51.02,49.92654,51.02718,T,70854,132633
2020,National,10/28/2020,Joseph R. Biden Jr.,8/1/2020,8/3/2020,SurveyMonkey,12024,lv,0.0354971,0,51.92,50.827,51.93697,T,70853,132632
2020,National,10/28/2020,Joseph R. Biden Jr.,7/31/2020,8/2/2020,SurveyMonkey,11982,lv,0.0345755,0,52.17,51.07721,52.19842,T,70852,132631
2020,National,10/28/2020,Joseph R. Biden Jr.,7/30/2020,8/1/2020,SurveyMonkey,17393,lv,0.0490947,0,52.02,50.92709,52.05992,T,70851,132630
2020,National,10/28/2020,Joseph R. Biden Jr.,7/29/2020,7/31/2020,SurveyMonkey,23068,lv,0.0641014,0,50.3,49.2065,50.35092,T,70850,132629
2020,National,10/28/2020,Joseph R. Biden Jr.,7/28/2020,7/30/2020,SurveyMonkey,23570,lv,0.0648711,0,50.45,49.35648,50.51235,T,70849,132628
2020,National,10/28/2020,Joseph R. Biden Jr.,7/27/2020,7/29/2020,SurveyMonkey,22144,lv,0.0608116,0,50.54,49.44648,50.61487,T,70848,132627
2020,National,10/28/2020,Joseph R. Biden Jr.,7/26/2020,7/28/2020,SurveyMonkey,15890,lv,0.0437188,0,51.49,50.39673,51.57779,T,70847,132626
2020,National,10/28/2020,Joseph R. Biden Jr.,7/25/2020,7/27/2020,SurveyMonkey,11689,lv,0.0321162,0,51.1,50.00657,51.20169,T,70846,132625
2020,National,10/28/2020,Joseph R. Biden Jr.,7/24/2020,7/26/2020,SurveyMonkey,11226,lv,0.0306016,0,50.67,49.57648,50.78532,T,70845,132624
2020,National,10/28/2020,Joseph R. Biden Jr.,7/23/2020,7/25/2020,SurveyMonkey,16260,lv,0.0437311,0,50.2,49.10651,50.32834,T,70844,132623
2020,National,10/28/2020,Joseph R. Biden Jr.,7/22/2020,7/24/2020,SurveyMonkey,20777,lv,0.0550803,0,50.29,49.1965,50.4298,T,70843,132622
2020,National,10/28/2020,Joseph R. Biden Jr.,7/21/2020,7/23/2020,SurveyMonkey,21941,lv,0.057597,0,50.9,49.80651,51.0513,T,70842,132621
2020,National,10/28/2020,Joseph R. Biden Jr.,7/20/2020,7/22/2020,SurveyMonkey,22716,lv,0.0594443,0,51.46,50.36671,51.62247,T,70841,132620
2020,National,10/28/2020,Joseph R. Biden Jr.,7/19/2020,7/21/2020,SurveyMonkey,17583,lv,0.0461151,0,51.87,50.77697,52.04052,T,70840,132619
2020,National,10/28/2020,Joseph R. Biden Jr.,7/18/2020,7/20/2020,SurveyMonkey,13582,lv,0.0356322,0,52.33,51.23737,52.51054,T,70839,132618
2020,National,10/28/2020,Joseph R. Biden Jr.,7/17/2020,7/19/2020,SurveyMonkey,12553,lv,0.0327187,0,52.21,51.11725,52.40051,T,70838,132617
2020,National,10/28/2020,Joseph R. Biden Jr.,7/16/2020,7/18/2020,SurveyMonkey,19993,lv,0.0514088,0,51.72,50.62687,51.91826,T,70837,132616
2020,National,10/28/2020,Joseph R. Biden Jr.,7/15/2020,7/17/2020,SurveyMonkey,25657,lv,0.065083,0,51.58,50.48678,51.78108,T,70836,132615
2020,National,10/28/2020,Joseph R. Biden Jr.,7/14/2020,7/16/2020,SurveyMonkey,25732,lv,0.0648314,0,51.6,50.50679,51.80624,T,70835,132614
2020,National,10/28/2020,Joseph R. Biden Jr.,7/13/2020,7/15/2020,SurveyMonkey,22168,lv,0.055987,0,51.6,50.50679,51.8103,T,70834,132613
2020,National,10/28/2020,Joseph R. Biden Jr.,7/12/2020,7/14/2020,SurveyMonkey,15925,lv,0.0405605,0,51.31,50.21664,51.52071,T,70833,132612
2020,National,10/28/2020,Joseph R. Biden Jr.,7/11/2020,7/13/2020,SurveyMonkey,11623,lv,0.0298419,0,51.67,50.57683,51.87624,T,70832,132611
2020,National,10/28/2020,Joseph R. Biden Jr.,7/10/2020,7/12/2020,SurveyMonkey,12076,lv,0.031063,0,51.71,50.61686,51.90866,T,70831,132610
2020,National,10/28/2020,Joseph R. Biden Jr.,7/9/2020,7/11/2020,SurveyMonkey,18097,lv,0.0463304,0,51.63,50.53681,51.8222,T,70830,132609
2020,National,10/28/2020,Joseph R. Biden Jr.,7/8/2020,7/10/2020,SurveyMonkey,24661,lv,0.0627292,0,51.63,50.53681,51.81433,T,70829,132608
2020,National,10/28/2020,Joseph R. Biden Jr.,7/7/2020,7/9/2020,SurveyMonkey,27524,lv,0.0699159,0,51.32,50.22665,51.497,T,70828,132607
2020,National,10/28/2020,Joseph R. Biden Jr.,7/6/2020,7/8/2020,SurveyMonkey,26321,lv,0.0673312,0,51.76,50.66689,51.93053,T,70827,132606
2020,National,10/28/2020,Joseph R. Biden Jr.,7/5/2020,7/7/2020,SurveyMonkey,19490,lv,0.0505249,0,51.36,50.26667,51.5257,T,70826,132605
2020,National,10/28/2020,Joseph R. Biden Jr.,7/4/2020,7/6/2020,SurveyMonkey,12475,lv,0.0327278,0,52.05,50.95711,52.20666,T,70825,132604
2020,National,10/28/2020,Joseph R. Biden Jr.,7/3/2020,7/5/2020,SurveyMonkey,7075,lv,0.0186281,0,53.11,52.01831,53.25219,T,70824,132603
2020,National,10/28/2020,Joseph R. Biden Jr.,7/2/2020,7/4/2020,SurveyMonkey,11644,lv,0.0304283,0,53.09,51.99828,53.21653,T,70823,132602
2020,National,10/28/2020,Joseph R. Biden Jr.,7/1/2020,7/3/2020,SurveyMonkey,17464,lv,0.0450596,0,52.84,51.74794,52.94835,T,70822,132601
2020,National,10/28/2020,Joseph R. Biden Jr.,6/30/2020,7/2/2020,SurveyMonkey,24049,lv,0.0613655,0,51.1,50.00657,51.19345,T,70821,132600
2020,National,10/28/2020,Joseph R. Biden Jr.,6/29/2020,7/1/2020,SurveyMonkey,25107,lv,0.0637915,0,51.04,49.94655,51.1193,T,70820,132599
2020,National,10/28/2020,Joseph R. Biden Jr.,6/28/2020,6/30/2020,SurveyMonkey,19385,lv,0.0493017,0,51.18,50.08659,51.24881,T,70819,132598
2020,National,10/28/2020,Joseph R. Biden Jr.,6/27/2020,6/29/2020,SurveyMonkey,14181,lv,0.0360933,0,51.09,49.99656,51.14783,T,70818,132597
2020,National,10/28/2020,Joseph R. Biden Jr.,6/26/2020,6/28/2020,SurveyMonkey,13011,lv,0.0329584,0,50.78,49.68649,50.82204,T,70817,132596
2020,National,10/28/2020,Joseph R. Biden Jr.,6/25/2020,6/27/2020,SurveyMonkey,20176,lv,0.0505497,0,50.15,49.05653,50.1828,T,70816,132595
2020,National,10/28/2020,Joseph R. Biden Jr.,6/24/2020,6/26/2020,SurveyMonkey,25466,lv,0.063112,0,50.65,49.55648,50.67279,T,70815,132594
2020,National,10/28/2020,Joseph R. Biden Jr.,6/23/2020,6/25/2020,SurveyMonkey,26121,lv,0.0642793,0,51.92,50.827,51.93486,T,70814,132593
2020,National,10/28/2020,Joseph R. Biden Jr.,6/22/2020,6/24/2020,SurveyMonkey,23878,lv,0.0588473,0,52.23,51.13727,52.24012,T,70813,132592
2020,National,10/28/2020,Joseph R. Biden Jr.,6/21/2020,6/23/2020,SurveyMonkey,17303,lv,0.0429929,0,53.35,52.25867,53.36435,T,70812,132591
2020,National,10/28/2020,Joseph R. Biden Jr.,6/20/2020,6/22/2020,SurveyMonkey,12421,lv,0.0311163,0,52.63,51.53769,52.65534,T,70811,132590
2020,National,10/28/2020,Joseph R. Biden Jr.,6/19/2020,6/21/2020,SurveyMonkey,12910,lv,0.0324512,0,53.13,52.03834,53.16443,T,70810,132589
2020,National,10/28/2020,Joseph R. Biden Jr.,6/18/2020,6/20/2020,SurveyMonkey,20176,lv,0.0506216,0,50.76,49.66649,50.8047,T,70809,132588
2020,National,10/28/2020,Joseph R. Biden Jr.,6/17/2020,6/19/2020,SurveyMonkey,24512,lv,0.0617241,0,50.33,49.2365,50.38816,T,70808,132587
2020,National,10/28/2020,Joseph R. Biden Jr.,6/16/2020,6/18/2020,SurveyMonkey,24746,lv,0.0631116,0,49.99,48.89657,50.06489,T,70807,132586
2020,National,10/28/2020,Joseph R. Biden Jr.,6/15/2020,6/17/2020,SurveyMonkey,22570,lv,0.0589136,0,51.28,50.18663,51.37266,T,70806,132585
2020,National,10/28/2020,Joseph R. Biden Jr.,6/14/2020,6/16/2020,SurveyMonkey,17753,lv,0.0479056,0,52.26,51.1673,52.37202,T,70805,132584
2020,National,10/28/2020,Joseph R. Biden Jr.,6/13/2020,6/15/2020,SurveyMonkey,12847,lv,0.0360626,0,52.99,51.89814,53.12846,T,70804,132583
2020,National,10/28/2020,Joseph R. Biden Jr.,6/12/2020,6/14/2020,SurveyMonkey,12631,lv,0.037221,0,53.14,52.04835,53.30421,T,70803,132582
2020,National,10/28/2020,Joseph R. Biden Jr.,6/11/2020,6/13/2020,SurveyMonkey,20024,lv,0.0621543,0,52.58,51.48763,52.76918,T,70802,132581
2020,National,10/28/2020,Joseph R. Biden Jr.,6/10/2020,6/12/2020,SurveyMonkey,26380,lv,0.0871186,0,52.02,50.92709,52.2342,T,70801,132580
2020,National,10/28/2020,Joseph R. Biden Jr.,6/9/2020,6/11/2020,SurveyMonkey,28261,lv,0.1012256,0,51.96,50.86703,52.2022,T,70800,132579
2020,National,10/28/2020,Joseph R. Biden Jr.,6/8/2020,6/10/2020,SurveyMonkey,25611,lv,0.102315,0,50.9,49.80651,51.17428,T,70799,132578
2020,National,10/28/2020,Joseph R. Biden Jr.,10/9/2020,10/11/2020,Léger,841,lv,0.5149113,0.0948962,50,51.87676,51.79232,,70796,132448
2020,National,10/28/2020,Joseph R. Biden Jr.,9/11/2020,9/21/2020,Ipsos,2006,a,0.4847243,0,47,50.58693,51.51543,,70781,132422
2020,National,10/28/2020,Joseph R. Biden Jr.,10/8/2020,10/12/2020,Opinium,1397,lv,0.9359702,0.2168711,57,55.30451,55.23205,,70778,132408
2020,National,10/28/2020,Joseph R. Biden Jr.,10/8/2020,10/12/2020,IBD/TIPP,937,lv,0.2724845,0.0539522,51.2,52.43806,52.34377,T,70772,132392
2020,National,10/28/2020,Joseph R. Biden Jr.,9/25/2020,9/27/2020,Zogby Interactive/JZ Analytics,833,lv,0.923881,0,45.5,48.66552,49.21077,,70699,132390
2020,National,10/28/2020,Joseph R. Biden Jr.,9/29/2020,10/12/2020,USC Dornsife/Los Angeles Times,5089,lv,0.1173776,0.0104386,54.345,52.80006,52.87072,T,70751,132374
2020,National,10/28/2020,Joseph R. Biden Jr.,10/9/2020,10/11/2020,Morning Consult,16045,lv,0.1625773,0.0264922,51,51.42721,51.30804,T,70750,132360
2020,National,10/28/2020,Joseph R. Biden Jr.,10/8/2020,10/10/2020,Morning Consult,12000,lv,0.1246191,0.0190002,51,51.42721,51.3187,T,70749,132359
2020,National,10/28/2020,Joseph R. Biden Jr.,10/7/2020,10/9/2020,Morning Consult,12000,lv,0.1302258,0.0173544,51,51.42721,51.34657,T,70748,132358
2020,National,10/28/2020,Joseph R. Biden Jr.,10/6/2020,10/8/2020,Morning Consult,12000,lv,0.1335932,0.0165173,51,51.42721,51.36208,T,70747,132357
2020,National,10/28/2020,Joseph R. Biden Jr.,10/9/2020,10/11/2020,YouGov,1366,lv,0.6143121,0.101522,51,51.82718,51.71699,,70742,132340
2020,National,10/28/2020,Joseph R. Biden Jr.,10/8/2020,10/10/2020,RMG Research,1240,lv,0.6190805,0.1063489,51,52.78902,52.7058,,70739,132337
2020,National,10/28/2020,Joseph R. Biden Jr.,10/7/2020,10/11/2020,IBD/TIPP,851,lv,0.2590272,0.0453893,52.3,53.53642,53.46641,T,70733,132324
2020,National,10/28/2020,Joseph R. Biden Jr.,9/28/2020,10/11/2020,USC Dornsife/Los Angeles Times,5073,lv,0.1158513,0.0092878,53.88,52.33382,52.42781,T,70729,132318
2020,National,10/28/2020,Joseph R. Biden Jr.,8/17/2020,8/19/2020,Zogby Interactive/JZ Analytics,901,lv,0.9589058,0,46,49.16768,50.22936,,68215,132313
2020,National,10/28/2020,Joseph R. Biden Jr.,9/27/2020,10/10/2020,USC Dornsife/Los Angeles Times,5099,lv,0.1152742,0.0082276,53.665,52.11832,52.23605,T,70723,132306
2020,National,10/28/2020,Joseph R. Biden Jr.,10/6/2020,10/9/2020,ABC News/The Washington Post,725,lv,1.570609,0.2873065,54.5,52.7556,52.68355,,70718,132284
2020,National,10/28/2020,Joseph R. Biden Jr.,9/29/2020,10/6/2020,Innovative Research Group,2435,rv,1.039462,0.0760582,47,49.46054,49.66787,,70716,132282
2020,National,10/28/2020,Joseph R. Biden Jr.,9/26/2020,10/9/2020,USC Dornsife/Los Angeles Times,5206,lv,0.1164742,0.0072867,53.355,51.80765,51.95404,T,70714,132274
2020,National,10/28/2020,Joseph R. Biden Jr.,10/3/2020,10/6/2020,Harris Insights & Analytics,2841,rv,0.8324438,0.084256,45,48.05747,48.09546,,70613,132259
2020,National,10/28/2020,Joseph R. Biden Jr.,10/6/2020,10/8/2020,Ipsos,882,lv,0.4655199,0.0625585,53,54.82203,54.76015,,70705,132258
2020,National,10/28/2020,Joseph R. Biden Jr.,10/2/2020,10/5/2020,Global Strategy Group/GBAO/Navigator Research,1011,rv,0.5932689,0.0568727,52,50.98613,51.05941,,70624,132247
2020,National,10/28/2020,Joseph R. Biden Jr.,9/25/2020,10/8/2020,USC Dornsife/Los Angeles Times,5161,lv,0.1149849,0.0061547,53.025,51.47702,51.65415,T,70697,132243
2020,National,10/28/2020,Joseph R. Biden Jr.,9/30/2020,10/5/2020,Pew Research Center,10543,rv,1.896968,0.2082038,52,51.4597,51.56915,,70696,132237
2020,National,10/28/2020,Joseph R. Biden Jr.,10/5/2020,10/7/2020,Morning Consult,17249,lv,0.2027893,0.0199019,52,52.42684,52.41951,T,70680,132174
2020,National,10/28/2020,Joseph R. Biden Jr.,10/4/2020,10/6/2020,Morning Consult,12000,lv,0.143757,0.0129294,51,51.42721,51.44126,T,70679,132173
2020,National,10/28/2020,Joseph R. Biden Jr.,10/3/2020,10/5/2020,Morning Consult,12000,lv,0.1472867,0.0119746,52,52.42684,52.46249,T,70678,132172
2020,National,10/28/2020,Joseph R. Biden Jr.,9/22/2020,9/22/2020,Data for Progress,740,rv,0.6811526,0,55.36,54.53046,55.25157,,70669,132162
2020,National,10/28/2020,Joseph R. Biden Jr.,10/6/2020,10/6/2020,Data for Progress,863,lv,0.7303017,0.0982762,56.2,54.4977,54.50703,,70668,132160
2020,National,10/28/2020,Joseph R. Biden Jr.,9/24/2020,10/7/2020,USC Dornsife/Los Angeles Times,5114,lv,0.1135572,0.0040264,53.36,51.81266,52.05905,T,70664,132150
2020,National,10/28/2020,Joseph R. Biden Jr.,10/3/2020,10/6/2020,Fox News/Beacon Research/Shaw & Co. Research,1012,lv,1.731396,0.2322605,53,53.29676,53.29747,,70655,132122
2020,National,10/28/2020,Joseph R. Biden Jr.,9/27/2020,10/2/2020,Saint Leo University,947,lv,0.540678,0.0197809,52.1,52.09072,52.36001,,70653,132120
2020,National,10/28/2020,Joseph R. Biden Jr.,10/1/2020,10/4/2020,Qriously,2048,lv,0.7427368,0.0573039,51,52.88919,52.98188,,70643,132097
2020,National,10/28/2020,Joseph R. Biden Jr.,9/30/2020,10/6/2020,Rasmussen Reports/Pulse Opinion Research,2500,lv,0.9856424,0.0794175,52,54.08736,54.16083,,70641,132093
2020,National,10/28/2020,Joseph R. Biden Jr.,10/4/2020,10/6/2020,YouGov,1364,lv,0.6092347,0.0629799,51,51.82718,51.85016,,70637,132083
2020,National,10/28/2020,Joseph R. Biden Jr.,9/23/2020,10/6/2020,USC Dornsife/Los Angeles Times,4999,lv,0.1103806,0.0029328,52.79,51.24162,51.52388,T,70626,132060
